DataZone,SubHSCP,SubHSCPName,CA,HSCP,HB,Country
S01013124,PG0000013,Clydebank,S12000039,S37000029,S08000031,S92000003
S01013125,PG0000013,Clydebank,S12000039,S37000029,S08000031,S92000003
S01013126,PG0000013,Clydebank,S12000039,S37000029,S08000031,S92000003
S01013127,PG0000013,Clydebank,S12000039,S37000029,S08000031,S92000003
S01013128,PG0000013,Clydebank,S12000039,S37000029,S08000031,S92000003
S01013129,PG0000013,Clydebank,S12000039,S37000029,S08000031,S92000003
S01013130,PG0000013,Clydebank,S12000039,S37000029,S08000031,S92000003
S01013131,PG0000013,Clydebank,S12000039,S37000029,S08000031,S92000003
S01013132,PG0000013,Clydebank,S12000039,S37000029,S08000031,S92000003
S01013133,PG0000013,Clydebank,S12000039,S37000029,S08000031,S92000003
S01013134,PG0000013,Clydebank,S12000039,S37000029,S08000031,S92000003
S01013135,PG0000013,Clydebank,S12000039,S37000029,S08000031,S92000003
S01013136,PG0000013,Clydebank,S12000039,S37000029,S08000031,S92000003
S01013137,PG0000013,Clydebank,S12000039,S37000029,S08000031,S92000003
S01013138,PG0000013,Clydebank,S12000039,S37000029,S08000031,S92000003
S01013139,PG0000013,Clydebank,S12000039,S37000029,S08000031,S92000003
S01013140,PG0000013,Clydebank,S12000039,S37000029,S08000031,S92000003
S01013141,PG0000013,Clydebank,S12000039,S37000029,S08000031,S92000003
S01013142,PG0000013,Clydebank,S12000039,S37000029,S08000031,S92000003
S01013143,PG0000013,Clydebank,S12000039,S37000029,S08000031,S92000003
S01013144,PG0000013,Clydebank,S12000039,S37000029,S08000031,S92000003
S01013145,PG0000013,Clydebank,S12000039,S37000029,S08000031,S92000003
S01013146,PG0000013,Clydebank,S12000039,S37000029,S08000031,S92000003
S01013147,PG0000013,Clydebank,S12000039,S37000029,S08000031,S92000003
S01013148,PG0000013,Clydebank,S12000039,S37000029,S08000031,S92000003
S01013149,PG0000013,Clydebank,S12000039,S37000029,S08000031,S92000003
S01013150,PG0000013,Clydebank,S12000039,S37000029,S08000031,S92000003
S01013151,PG0000013,Clydebank,S12000039,S37000029,S08000031,S92000003
S01013152,PG0000013,Clydebank,S12000039,S37000029,S08000031,S92000003
S01013153,PG0000013,Clydebank,S12000039,S37000029,S08000031,S92000003
S01013154,PG0000013,Clydebank,S12000039,S37000029,S08000031,S92000003
S01013155,PG0000013,Clydebank,S12000039,S37000029,S08000031,S92000003
S01013156,PG0000013,Clydebank,S12000039,S37000029,S08000031,S92000003
S01013157,PG0000013,Clydebank,S12000039,S37000029,S08000031,S92000003
S01013158,PG0000013,Clydebank,S12000039,S37000029,S08000031,S92000003
S01013159,PG0000013,Clydebank,S12000039,S37000029,S08000031,S92000003
S01013160,PG0000013,Clydebank,S12000039,S37000029,S08000031,S92000003
S01013161,PG0000013,Clydebank,S12000039,S37000029,S08000031,S92000003
S01013162,PG0000013,Clydebank,S12000039,S37000029,S08000031,S92000003
S01013163,PG0000013,Clydebank,S12000039,S37000029,S08000031,S92000003
S01013164,PG0000013,Clydebank,S12000039,S37000029,S08000031,S92000003
S01013165,PG0000013,Clydebank,S12000039,S37000029,S08000031,S92000003
S01013166,PG0000013,Clydebank,S12000039,S37000029,S08000031,S92000003
S01013167,PG0000013,Clydebank,S12000039,S37000029,S08000031,S92000003
S01013168,PG0000013,Clydebank,S12000039,S37000029,S08000031,S92000003
S01013169,PG0000013,Clydebank,S12000039,S37000029,S08000031,S92000003
S01013170,PG0000013,Clydebank,S12000039,S37000029,S08000031,S92000003
S01013171,PG0000013,Clydebank,S12000039,S37000029,S08000031,S92000003
S01013172,PG0000013,Clydebank,S12000039,S37000029,S08000031,S92000003
S01013173,PG0000013,Clydebank,S12000039,S37000029,S08000031,S92000003
S01013174,PG0000013,Clydebank,S12000039,S37000029,S08000031,S92000003
S01013175,PG0000013,Clydebank,S12000039,S37000029,S08000031,S92000003
S01013176,PG0000013,Clydebank,S12000039,S37000029,S08000031,S92000003
S01013177,PG0000013,Clydebank,S12000039,S37000029,S08000031,S92000003
S01013178,PG0000013,Clydebank,S12000039,S37000029,S08000031,S92000003
S01013179,PG0000013,Clydebank,S12000039,S37000029,S08000031,S92000003
S01013180,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013181,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013182,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013183,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013184,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013185,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013186,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013187,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013188,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013189,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013190,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013191,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013192,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013193,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013194,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013195,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013196,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013197,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013198,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013199,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013200,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013201,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013202,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013203,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013204,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013205,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013206,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013207,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013208,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013209,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013210,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013211,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013212,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013213,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013214,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013215,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013216,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013217,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013218,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013219,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013220,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013221,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013222,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013223,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013224,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013225,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013226,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013227,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013228,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013229,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013230,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013231,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013232,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013233,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013234,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013235,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013236,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013237,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013238,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013239,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013240,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013241,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013242,PG0000014,Dumbarton/Alexandria,S12000039,S37000029,S08000031,S92000003
S01013243,PS0000010,West Lothian (West),S12000040,S37000030,S08000024,S92000003
S01013244,PS0000010,West Lothian (West),S12000040,S37000030,S08000024,S92000003
S01013245,PS0000010,West Lothian (West),S12000040,S37000030,S08000024,S92000003
S01013246,PS0000010,West Lothian (West),S12000040,S37000030,S08000024,S92000003
S01013247,PS0000010,West Lothian (West),S12000040,S37000030,S08000024,S92000003
S01013248,PS0000010,West Lothian (West),S12000040,S37000030,S08000024,S92000003
S01013249,PS0000010,West Lothian (West),S12000040,S37000030,S08000024,S92000003
S01013250,PS0000010,West Lothian (West),S12000040,S37000030,S08000024,S92000003
S01013251,PS0000010,West Lothian (West),S12000040,S37000030,S08000024,S92000003
S01013252,PS0000010,West Lothian (West),S12000040,S37000030,S08000024,S92000003
S01013253,PS0000010,West Lothian (West),S12000040,S37000030,S08000024,S92000003
S01013254,PS0000010,West Lothian (West),S12000040,S37000030,S08000024,S92000003
S01013255,PS0000010,West Lothian (West),S12000040,S37000030,S08000024,S92000003
S01013256,PS0000010,West Lothian (West),S12000040,S37000030,S08000024,S92000003
S01013257,PS0000010,West Lothian (West),S12000040,S37000030,S08000024,S92000003
S01013258,PS0000010,West Lothian (West),S12000040,S37000030,S08000024,S92000003
S01013259,PS0000010,West Lothian (West),S12000040,S37000030,S08000024,S92000003
S01013260,PS0000010,West Lothian (West),S12000040,S37000030,S08000024,S92000003
S01013261,PS0000010,West Lothian (West),S12000040,S37000030,S08000024,S92000003
S01013262,PS0000010,West Lothian (West),S12000040,S37000030,S08000024,S92000003
S01013263,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013264,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013265,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013266,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013267,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013268,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013269,PS0000010,West Lothian (West),S12000040,S37000030,S08000024,S92000003
S01013270,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013271,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013272,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013273,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013274,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013275,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013276,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013277,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013278,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013279,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013280,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013281,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013282,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013283,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013284,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013285,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013286,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013287,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013288,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013289,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013290,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013291,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013292,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013293,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013294,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013295,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013296,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013297,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013298,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013299,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013300,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013301,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013302,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013303,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013304,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013305,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013306,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013307,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013308,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013309,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013310,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013311,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013312,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013313,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013314,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013315,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013316,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013317,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013318,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013319,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013320,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013321,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013322,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013323,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013324,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013325,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013326,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013327,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013328,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013329,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013330,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013331,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013332,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013333,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013334,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013335,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013336,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
S01013337,PS0000009,West Lothian (East),S12000040,S37000030,S08000024,S92000003
